ID,Canonical_Smiles,Inhibition
BDB_000016,C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,33.34295826252342
BDB_000017,C#CCNc1nc2ccc(C(=O)N(CC#C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,68.01059233106072
BDB_000018,C#CCOc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,41.11153415630064
BDB_000019,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,36.317219494861284
BDB_000020,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,35.80865612887381
BDB_000021,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CCN(C(=O)[C@@H]6CCCN6C(=O)c6ccc7ccccc7n6)CC5)C[C@]4(C)[C@H]3CC[C@@]21C,45.781953489378445
BDB_000022,C#Cc1c(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccnc1N,53.30294241679119
BDB_000023,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1,40.73261443258457
BDB_000024,C#Cc1ccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,63.340172997982926
BDB_000025,C#Cc1ccc2c3c([nH]c2c1)[C@@H](c1c(F)cc(N[C@H]2CCN(CCCF)C2)cc1F)N(CC(F)(F)F)[C@H](C)C3,39.95782644452428
BDB_000026,C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,69.15161439139722
BDB_000027,C#Cc1cccc2nc(O)nc(-c3c(F)cc4c(N5CC6CC[C@@](C)(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,43.91888000538372
BDB_000028,C#Cc1cnc(Nc2cnc(C#N)cn2)cc1NC[C@@H]1CNCCO1,41.11153415630064
BDB_000029,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNC1CCOCC1,42.35434297869249
BDB_000030,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCC1CCOCC1,37.76579062923673
BDB_000031,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1ccccn1,50.07940510300865
BDB_000032,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1cccnc1,51.14876473749238
BDB_000033,C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1ccncc1,57.2932269664016
BDB_000034,C/C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CN,37.76579062923673
BDB_000035,C/C(=C/CN)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,37.76579062923673
BDB_000036,C/C(=C\COc1c(CCC(=O)O)c(O)cc2occc12)CCC(O)C(C)(C)O,27.379476343834387
BDB_000037,C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)CC[C@@H](O)C(C)(C)O,51.63044778331662
BDB_000038,C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C,34.07882752472493
BDB_000039,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,45.91067812038856
BDB_000040,C/C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)=C(/F)CN,49.38867341606534
BDB_000041,C/C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)=C(\F)CN,39.845131342881025
BDB_000042,C/C(CN)=C(/F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,48.000064389364354
BDB_000043,C/C(CN)=C(\F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,39.154399655937716
BDB_000044,C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,37.349820576321186
BDB_000045,C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/[C@H](O)C1,34.996120486042976
BDB_000046,C/C1=C\CC[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,33.49994405310318
BDB_000047,C/C1=C\[C@H](O)C[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,32.26586942287401
BDB_000048,C/C1=C\[C@H](O)C[C@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,34.116074825329456
BDB_000049,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,41.11153415630064
BDB_000050,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,45.31787612291771
BDB_000051,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@@H](SCCN(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,32.585118815091256
BDB_000052,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@@H](C)CN2CCN(CCOC)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,34.42004710217282
BDB_000053,C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,45.70633490480964
BDB_000054,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,41.11153415630064
BDB_000055,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(s2)COC/1,41.11153415630064
BDB_000056,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2coc(c2)COC/1,41.11153415630064
BDB_000057,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,44.45727768336456
BDB_000058,C1=CCOCc2cc(ccc2OCCN2CCCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,57.0249975412297
BDB_000059,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC[C@@](CF)(C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,39.73500745779712
BDB_000060,C=C(C1=CN=CCC1C(=O)Nc1nnc(CCC2CC2)s1)/C(=C\N=C\Cl)OC,35.80865612887381
BDB_000061,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,41.11153415630064
BDB_000062,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,43.395659650531634
BDB_000063,C=CC(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,46.62656300440054
BDB_000064,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,35.84317268247442
BDB_000065,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,35.899981645799485
BDB_000066,C=CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)CC1,74.45449241882406
BDB_000067,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,46.17890754556046
BDB_000068,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,41.11153415630064
BDB_000069,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c(=O)c32)C1,34.75737958386295
BDB_000070,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,37.487972338951295
BDB_000071,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,35.80865612887381
BDB_000072,C=CC(=O)N[C@H]1COC[C@H]1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,39.73500745779712
BDB_000073,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,37.38259444367408
BDB_000074,C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCC2)ccc1C,41.11153415630064
BDB_000075,C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCCC2)ccc1C,41.11153415630064
BDB_000076,C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCOCC2)ccc1C,41.11153415630064
BDB_000077,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,36.905899016987235
BDB_000078,C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,42.90261683680577
BDB_000079,C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,46.92297554971495
BDB_000080,C=CCC(OC)[C@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,46.92297554971495
BDB_000081,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(-c5ccc(S(C)(=O)=O)cc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,41.11153415630064
BDB_000082,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(CCO)cc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,42.56493459332465
BDB_000083,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCC7(CCN(CC)C7)C6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,45.644211941846166
BDB_000084,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCC7CCCN7C6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,44.8597513371687
BDB_000085,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C(C)C)CC6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,43.48164696661499
BDB_000086,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C)CC6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,42.436209962314535
BDB_000087,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(CC)CC6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,43.79948093820915
BDB_000088,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCNCC6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,47.37820259849122
BDB_000089,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(N6CCOCC6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,37.51651454779205
BDB_000090,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(NCC(O)CO)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,47.70743615439241
BDB_000091,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(NCCN(CC)CC)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,44.933768588531606
BDB_000092,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(NCCN6CCC(O)CC6)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,43.74087100187145
BDB_000093,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc(OC)nc5)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,48.50862775535183
BDB_000094,C=CCN1CC(=O)N2C(CN(Cc3cccc4c(C(=O)Nc5ccc6c(c5)OCCO6)cn(C)c34)C(=O)[C@@H]2Cc2ccc(O)cc2)N1C(=O)NCc1ccccc1,47.55833124580819
BDB_000095,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(NC(=O)N6CCN(S(C)(=O)=O)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,43.26571183559946
BDB_000096,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N(CCN(CC)CC)CCN(CC)CC)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,44.13069699238015
BDB_000097,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCC(N7CCCC7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,45.57070461880919
BDB_000098,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCC(N7CCCCC7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,48.060780757153594
BDB_000099,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCC(O)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,42.86776551143275
BDB_000100,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C(C)(C)C)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,45.3103681777678
BDB_000101,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C(C)=O)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000102,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(C7CC7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,42.87471567475677
BDB_000103,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(CCC)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,42.87471567475677
BDB_000104,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(CCO)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,43.54515956183062
BDB_000105,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(Cc7ccc(OC)cc7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,37.41221888416854
BDB_000106,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(c7ccc(C(F)(F)F)cc7)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,36.952575190954526
BDB_000107,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CCN(c7ccccc7OC)CC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000108,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NC6CC(C)(C)N(C)C(C)(C)C6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,42.7646963798202
BDB_000109,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCC(C)(C)C)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,48.04045698988733
BDB_000110,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCCCN6CCCC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,47.669725903254715
BDB_000111,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCCN(C(C)C)C(C)C)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,45.47440441533949
BDB_000112,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCCN6CCCCC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,47.74544333969778
BDB_000113,C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCCN6CCOCC6)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1,48.16370336858476
BDB_000114,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C#N)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,41.446279188132735
BDB_000115,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)N(C)C)o5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,46.29051685536591
BDB_000116,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)N6CCN(C)CC6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,43.1834545954712
BDB_000117,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)N6CCN(S(C)(=O)=O)CC6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,42.86082534115793
BDB_000118,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)N6CCSCC6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,49.49714736519246
BDB_000119,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)NC6CCC(NC(=O)OC(C)(C)C)CC6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000120,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)NN6CCN(C)CC6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,47.78375217248523
BDB_000121,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)NN6CCN(c7ccccn7)CC6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000122,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)NNC(C)(C)C)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,46.30465123616731
BDB_000123,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(N)cc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,47.96000700100823
BDB_000124,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(N7CCN(C(C)=O)CC7)cc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000125,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(N7CCN(C)CC7)cc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,42.80566031106464
BDB_000126,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(N7CCOCC7)nc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000127,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(OC)cc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,37.8879968425181
BDB_000128,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccc(OCCCC)cc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,36.68870178958733
BDB_000129,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6cccc(C(N)=O)c6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,38.85193837851022
BDB_000130,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6cccc(O)c6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,42.14657143793343
BDB_000131,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6cccc(OC(C)C)c6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,39.591978101525775
BDB_000132,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6cccc(OC)c6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,43.1686481801968
BDB_000133,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6cccc(OCc7ccccc7)c6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,38.493795764675525
BDB_000134,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)Nc6ccccc6)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,42.417193965581
BDB_000135,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(C(=O)OC)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,45.71885602102563
BDB_000136,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(NC(=O)CCCCCCC)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,37.37201320205689
BDB_000137,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(NC(=O)CCCNCCC(C)=O)cc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,47.29059787814607
